FP2-F4,GSR
-159,4
-159,4
-159,2
-159,3
-159,3
-159,4
-159,1
-159,4
-159,4
-159,0
-159,2
-159,5
-159,1
-159,0
-159,5
-159,3
-159,1
-159,0
-159,5
-159,3
-159,5
-159,0
-159,1
-159,1
-159,2
-159,0
-159,3
-159,1
-159,2
-159,4
-159,4
-159,3
-159,2
-159,1
-159,4
-159,1
-159,3
-159,1
-159,3
-159,5
-159,2
-159,3
-159,1
-159,0
-159,2
-159,4
-159,5
-159,1
-159,3
-159,0
-159,2
-159,1
-159,3
-159,3
-159,4
-159,1
-159,4
-159,3
-159,0
-159,0
-159,0
-159,2
-159,5
-159,4
-159,1
-159,0
-159,4
-159,4
-159,1
-159,0
-159,5
-159,5
-159,1
-159,3
-159,1
-159,5
-159,1
-159,1
-159,1
-159,3
-159,2
-159,2
-159,0
-159,2
-159,0
-159,5
-159,2
-159,3
-159,1
-159,1
-159,3
-159,1
-159,0
-159,0
-159,2
-159,4
-159,1
-159,3
-159,5
-159,5
-159,5
-159,1
-159,2
-159,5
-159,0
-159,4
-159,0
-159,1
-159,5
-159,5
-159,3
-159,3
-159,2
-159,4
-159,1
-159,3
-159,4
-159,0
-159,0
-159,0
-159,5
-159,0
-159,2
-159,5
-159,1
-159,4
-159,2
-159,0
-159,2
-159,2
-159,4
-159,2
-159,2
-159,4
-159,2
-159,5
-159,1
-159,2
-159,5
-159,4
-159,5
-159,2
-159,1
-159,2
-159,4
-159,5
-159,4
-159,1
-159,4
-159,2
-159,3
-159,2
-159,2
-159,0
-159,4
-159,3
-159,2
-159,5
-159,1
-159,2
-159,2
-159,0
-159,1
-159,4
-159,2
-159,5
-159,1
-159,1
-159,1
-159,0
-159,2
-159,3
-159,0
-160,0
-160,3
-160,4
-160,1
-160,0
-160,3
-160,5
-160,0
-160,1
-160,0
-160,0
-160,5
-160,3
-160,1
-160,3
-160,2
-160,5
-160,4
-160,1
-160,1
-160,4
-160,3
-160,2
-160,2
-160,4
-160,3
-160,3
-160,0
-160,0
-160,0
-160,5
-160,2
-160,5
-160,4
-160,3
-160,5
-160,0
-160,1
-160,2
-160,4
-160,0
-160,5
-160,2
-160,0
-160,0
-160,1
-160,0
-160,1
-160,4
-160,1
-160,0
-160,5
-160,5
-160,5
-160,3
-160,1
-160,0
-160,2
-160,5
-160,5
-160,2
-160,0
-160,1
-160,4
-160,2
-160,2
-160,5
-160,0
-160,2
-160,5
-160,1
-160,3
-160,1
-160,0
-160,1
-160,1
-160,3
-160,1
-160,5
-160,3
-160,5
-160,5
-160,2
-160,3
-160,5
-160,5
-160,2
-160,5
-160,0
-160,4
-160,3
-160,1
-160,4
-160,2
-160,2
-160,2
-160,4
-160,4
-160,0
-160,1
-160,2
-160,2
-160,4
-160,0
-160,0
-160,3
-160,5
-160,5
-160,0
-160,1
-160,4
-160,5
-160,1
-160,2
-160,5
-160,1
-160,3
-160,5
-160,5
-160,4
-160,4
-160,2
-160,4
-160,1
-160,3
-160,4
-160,4
-160,0
-160,0
-160,5
-160,2
-160,0
-160,2
-160,5
-160,0
-160,0
-160,4
-160,0
-160,1
-160,1
-160,3
-160,3
-160,1
-160,1
-160,1
-160,5
-160,4
-160,0
-160,0
-160,1
-160,0
-160,5
-160,5
-160,2
-160,3
-160,2
-160,4
-160,5
-160,4
-160,3
-160,2
-160,5
-160,0
-160,5
-160,0
-160,1
-160,5
-160,1
-160,1
-160,4
-160,2
-160,2
-160,1
-160,5
-160,3
-160,2
-160,5
-160,4
-160,0
-160,0
-160,0
-160,4
-160,2
-160,5
-160,5
-160,4
-160,0
-160,3
-160,2
-160,5
-160,0
-160,2
-160,4
-160,3
-160,3
-160,4
-160,4
-160,3
-160,2
-160,0
-160,3
-160,3
-160,3
-160,1
-160,3
-160,2
-160,3
-160,2
-160,3
-160,2
-160,1
-160,2
-160,0
-160,5
-160,3
-160,2
-160,3
-160,2
-160,3
-160,1
-160,2
-160,1
-160,1
-160,4
-160,3
-160,5
-160,4
-160,3
-160,1
-160,0
-160,3
-160,5
-160,1
-160,4
-160,1
-160,0
-160,3
-160,2
-160,3
-160,0
-160,4
-160,5
-160,3
-160,3
-160,2
-160,3
-161,2
-161,4
-161,0
-161,1
-161,3
-161,4
-161,5
-161,4
-161,1
-161,3
-161,5
-161,2
-161,4
-161,1
-161,4
-161,5
-161,0
-161,1
-161,0
-161,2
-161,2
-161,2
-161,5
-161,0
-161,4
-161,5
-161,1
-161,1
-161,5
-161,3
-161,2
-161,3
-161,5
-161,2
-161,4
-161,0
-161,1
-161,0
-161,0
-161,4
-161,0
-161,1
-161,3
-161,0
-161,0
-161,5
-161,1
-161,3
-161,0
-161,2
-161,3
-161,1
-161,3
-161,3
-161,5
-161,4
-161,0
-161,2
-161,5
-161,0
-161,4
-161,1
-161,4
-161,3
-161,4
-161,3
-161,2
-161,1
-161,4
-161,1
-161,5
-161,0
-161,5
-161,2
-161,0
-161,2
-161,2
-161,2
-161,5
-161,1
-161,3
-161,3
-161,4
-161,3
-161,5
-161,1
-161,0
-161,0
-161,0
-161,4
-161,2
-161,1
-161,1
-161,3
-161,1
-161,4
-161,4
-161,0
-161,5
-161,3
-161,2
-161,1
-161,4
-161,4
-161,1
-161,0
-161,1
-161,3
-161,0
-161,3
-161,2
-161,0
-161,3
-161,2
-161,0
-161,1
-161,5
-161,1
-161,3
-161,4
-161,5
-161,0
-161,5
-161,3
-161,3
-161,0
-161,5
-161,5
-161,0
-161,0
-161,5
-161,4
-161,2
-161,2
-161,4
-161,5
-161,4
-161,5
-161,1
-161,2
-161,5
-161,5
-161,4
-161,0
-161,0
-161,1
-161,5
-161,5
-161,0
-161,1
-161,3
-161,5
-161,1
-161,4
-161,2
-161,5
-161,2
-161,3
-161,3
-161,0
-161,0
-161,5
-161,2
-161,5
-161,0
-161,4
-161,4
-161,4
-161,3
-161,1
-161,2
-161,0
-161,2
-161,4
-161,3
-161,2
-161,1
-161,0
-161,3
-161,4
-161,3
-161,5
-161,4
-161,2
-161,5
-161,4
-161,1
-161,4
-161,3
-161,3
-161,5
-161,0
-161,3
-162,2
-162,3
-162,1
-162,1
-162,1
-162,4
-162,4
-162,4
-162,3
-162,3
-162,2
-162,3
-162,1
-162,3
-162,5
-162,4
-162,1
-162,5
-162,2
-162,2
-162,1
-162,1
-162,4
-162,1
-162,3
-162,4
-162,0
-162,2
-162,5
-162,2
-162,3
-162,5
-162,4
-162,1
-162,0
-162,1
-162,4
-162,5
-162,1
-162,4
-162,5
-162,2
-162,1
-162,3
-162,3
-162,5
-162,5
-162,3
-162,1
-162,3
-162,3
-162,2
-162,2
-162,0
-162,3
-162,1
-162,3
-162,5
-162,4
-162,5
-162,0
-162,1
-162,2
-162,1
-162,1
-162,4
-162,5
-162,0
-162,4
-162,5
-162,2
-162,1
-162,4
-162,3
-162,2
-162,0
-162,0
-162,5
-162,5
-162,4
-162,4
-162,0
-162,5
-162,5
-162,4
-162,0
-162,5
-162,1
-162,3
-162,4
-162,3
-162,4
-162,3
-162,5
-162,5
-162,1
-162,2
-162,2
-162,5
-162,3
-162,2
-162,1
-162,5
-162,1
-162,1
-162,2
-162,0
-162,0
-162,2
-162,0
-162,0
-162,2
-162,3
-162,4
-162,0
-162,4
-162,3
-162,0
-162,1
-162,1
-162,0
-162,2
-162,3
-162,1
-162,3
-162,0
-162,3
-162,2
-162,1
-162,5
-162,5
-162,3
-162,5
-162,1
-162,5
-162,4
-162,1
-162,1
-162,2
-162,2
-162,3
-162,2
-162,3
-162,2
-162,3
-162,5
-162,2
-162,2
-162,1
-162,4
-162,5
-162,3
-162,1
-162,3
-162,4
-162,0
-162,5
-162,2
-162,3
-162,2
-162,0
-162,1
-162,1
-162,4
-162,1
-162,1
-162,0
-162,5
-162,2
-162,0
-162,0
-162,4
-162,2
-162,0
-162,5
-162,4
-162,5
-162,1
-162,3
-162,2
-162,3
-162,1
-162,2
-162,5
-162,2
-162,0
-162,3
-162,4
-162,1
-162,3
-162,5
-162,4
-162,2
-162,3
-162,5
-162,0
-162,0
-162,0
-162,0
-162,5
-162,3
-162,5
-162,0
-162,4
-162,2
-162,4
-162,3
-162,3
-162,2
-162,3
-162,5
-162,0
-163,3
-163,4
-163,2
-163,1
-163,3
-163,4
-163,1
-163,1
-163,5
-163,5
-163,5
-163,0
-163,1
-163,4
-163,1
-163,1
-163,5
-163,0
-163,1
-163,5
-163,1
-163,2
-163,5
-163,5
-163,5
-163,1
-163,4
-163,2
-163,2
-163,2
-163,0
-163,1
-163,4
-163,0
-163,3
-163,5
-163,3
-163,0
-163,0
-163,0
-163,4
-163,3
-163,2
-163,1
-163,3
-163,2
-163,3
-163,2
-163,2
-163,1
-163,5
-163,1
-163,0
-163,0
-163,2
-163,3
-163,0
-163,2
-163,1
-163,0
-163,5
-163,2
-163,5
-163,4
-163,1
-163,3
-163,0
-163,4
-163,1
-163,5
-163,3
-163,2
-163,4
-163,4
-163,0
-163,5
-163,3
-163,4
-163,5
-163,2
-163,5
-163,1
-163,5
-163,1
-163,5
-163,4
-163,0
-163,1
-163,3
-163,1
-163,3
-163,5
-163,3
-163,5
-163,5
-163,0
-163,0
-163,4
-163,2
-163,5
-163,4
-163,5
-163,1
-163,3
-163,4
-163,1
-163,3
-163,3
-163,0
-163,2
-163,1
-163,2
-163,5
-163,5
-163,0
-163,2
-163,5
-163,2
-163,3
-163,3
-163,1
-163,2
-163,1
-163,5
-163,3
-163,0
-163,1
-163,5
-163,5
-163,1
-163,2
-163,4
-163,2
-163,3
-163,5
-163,3
-163,2
-163,4
-163,5
-163,3
-163,0
-163,5
-163,2
-163,2
-163,1
-163,4
-163,3
-163,1
-163,5
-163,4
-163,0
-163,0
-163,1
-163,0
-163,3
-163,0
-163,3
-163,2
-163,3
-163,2
-163,4
-163,2
-163,0
-163,2
-163,3
-163,3
-163,0
-163,1
-163,0
-163,2
-163,2
-163,5
-163,1
-163,4
-163,4
-163,1
-163,2
-163,4
-163,4
-163,0
-163,5
-163,0
-163,1
-163,1
-163,2
-163,0
-163,2
-163,3
-163,5
-163,0
-163,1
-163,1
-163,2
-163,0
-163,1
-163,0
-163,0
-163,1
-163,1
-163,1
-163,4
-163,3
-163,3
-163,0
-163,1
-163,1
-163,1
-163,0
-163,1
-163,5
-163,5
-163,0
-163,2
-163,0
-163,3
-163,0
-163,3
-163,1
-163,1
-163,4
-163,3
-163,5
-163,0
-163,3
-163,5
-163,1
-163,3
-163,1
-163,5
-163,2
-163,2
-163,0
-163,0
-163,4
-163,3
-163,4
-163,5
-163,1
-163,3
-163,0
-164,2
-164,3
-164,1
-164,1
-164,1
-164,3
-164,1
-164,5
-164,2
-164,1
-164,2
-164,4
-164,5
-164,1
-164,0
-164,4
-164,3
-164,1
-164,3
-164,0
-164,2
-164,3
-164,0
-164,0
-164,5
-164,3
-164,2
-164,2
-164,5
-164,4
-164,3
-164,2
-164,3
-164,4
-164,1
-164,2
-164,4
-164,1
-164,3
-164,5
-164,2
-164,2
-164,0
-164,0
-164,2
-164,0
-164,4
-164,3
-164,1
-164,4
-164,3
-164,2
-164,5
-164,1
-164,1
-164,3
-164,1
-164,5
-164,5
-164,3
-164,4
-164,5
-164,4
-164,4
-164,4
-164,0
-164,2
-164,5
-164,5
-164,5
-164,5
-164,2
-164,2
-164,1
-164,3
-164,0
-164,0
-164,0
-164,3
-164,0
-164,0
-164,2
-164,5
-164,0
-164,1
-164,2
-164,3
-164,4
-164,2
-164,5
-164,1
-164,1
-164,5
-164,5
-164,3
-164,1
-164,2
-164,1
-164,1
-164,1
-164,3
-164,1
-164,4
-164,0
-164,1
-164,4
-164,0
-164,0
-164,4
-164,2
-164,4
-164,3
-164,5
-164,4
-164,1
-164,2
-164,1
-164,3
-164,2
-164,3
-164,0
-164,5
-164,0
-164,2
-164,2
-164,1
-164,3
-164,5
-164,1
-164,0
-164,3
-164,1
-164,2
-164,3
-164,3
-164,1
-164,4
-164,3
-164,3
-164,0
-164,1
-164,0
-164,2
-164,0
-164,5
-164,1
-164,3
-164,1
-164,0
-164,1
-164,3
-164,3
-164,1
-164,4
-164,3
-164,3
-164,2
-164,3
-164,2
-164,5
-164,4
-164,0
-164,5
-164,4
-164,5
-164,1
-164,0
-164,0
-164,2
-164,4
-164,0
-164,5
-164,4
-164,3
-164,0
-164,4
-164,5
-164,0
-164,5
-164,2
-164,3
-164,0
-164,2
-164,0
-164,2
-164,1
-164,1
-164,4
-164,4
-164,1
-164,3
-164,1
-164,2
-164,0
-164,0
-164,5
-164,3
-164,1
-165,2
-165,5
-165,3
-165,3
-165,3
-165,0
-165,0
-165,2
-165,1
-165,1
-165,0
-165,5
-165,4
-165,3
-165,3
-165,0
-165,2
-165,2
-165,0
-165,4
-165,4
-165,5
-165,0
-165,0
-165,0
-165,1
-165,0
-165,2
-165,0
-165,5
-165,5
-165,1
-165,0
-165,2
-165,5
-165,3
-165,0
-165,3
-165,1
-165,0
-165,2
-165,3
-165,2
-165,4
-165,4
-165,4
-165,5
-165,0
-165,5
-165,2
-165,4
-165,4
-165,3
-165,2
-165,2
-165,2
-165,5
-165,2
-165,4
-165,4
-165,3
-165,0
-165,5
-165,1
-165,4
-165,3
-165,0
-165,0
-165,0
-165,4
-165,0
-165,3
-165,3
-165,0
-165,5
-165,3
-165,1
-165,2
-165,3
-165,5
-165,1
-165,0
-165,2
-165,2
-165,0
-165,0
-165,4
-165,4
-165,1
-165,1
-165,1
-165,3
-165,0
-165,4
-165,3
-165,0
-165,0
-165,4
-165,1
-165,0
-165,3
-165,2
-165,2
-165,4
-165,0
-165,0
-165,5
-165,2
-165,0
-165,4
-165,4
-165,0
-165,2
-165,3
-165,5
-165,4
-165,0
-165,3
-165,1
-165,3
-165,3
-165,3
-165,0
-165,5
-165,0
-165,4
-165,1
-165,5
-165,4
-165,4
-165,3
-165,0
-165,5
-165,1
-165,3
-165,4
-165,0
-165,5
-165,0
-165,3
-165,4
-165,4
-165,1
-165,2
-165,1
-165,2
-165,4
-165,4
-165,4
-165,3
-165,5
-165,3
-165,3
-165,2
-165,2
-165,5
-165,5
-165,4
-165,2
-165,2
-165,1
-165,5
-165,5
-165,1
-165,0
-165,4
-165,2
-165,4
-165,4
-165,3
-165,5
-165,3
-165,4
-165,2
-165,1
-165,0
-165,1
-165,5
-165,5
-165,5
-165,4
-165,4
-165,2
-165,0
-165,4
-165,0
-165,2
-165,3
-165,3
-165,0
-165,5
-165,0
-165,0
-165,1
-165,4
-165,0
-165,5
-165,0
-165,0
-165,2
-165,2
-165,3
-165,5
-165,4
-165,5
-165,4
-165,1
-165,4
-165,2
-165,1
-165,3
-165,1
-165,5
-165,5
-165,0
-165,2
-165,1
-165,0
-165,0
-165,5
-165,4
-165,2
-165,4
-165,3
-165,5
-165,0
-165,3
-165,1
-165,2
-165,1
-165,2
-165,5
-165,2
-165,5
-165,3
-165,5
-165,1
-165,1
-166,4
-166,5
-166,5
-166,0
-166,5
-166,5
-166,2
-166,2
-166,0
-166,2
-166,0
-166,4
-166,2
-166,4
-166,3
-166,1
-166,4
-166,3
-166,1
-166,5
-166,3
-166,5
-166,4
-166,5
-166,3
-166,1
-166,2
-166,1
-166,0
-166,4
-166,3
-166,2
-166,4
-166,2
-166,0
-166,1
-166,3
-166,1
-166,3
-166,4
-166,0
-166,1
-166,4
-166,4
-166,3
-166,4
-166,4
-166,3
-166,1
-166,5
-166,4
-166,3
-166,1
-166,0
-166,0
-166,5
-166,0
-166,5
-166,1
-166,4
-166,5
-166,4
-166,1
-166,4
-166,0
-166,4
-166,5
-166,5
-166,1
-166,5
-166,1
-166,4
-166,0
-166,0
-166,2
-166,3
-166,0
-166,4
-166,2
-166,5
-166,3
-166,2
-166,4
-166,0
-166,3
-166,1
-166,3
-166,1
-166,4
-166,0
-166,4
-166,5
-166,1
-166,2
-166,1
-166,5
-166,5
-166,0
-166,4
-166,5
-166,3
-166,1
-166,5
-166,1
-166,3
-166,0
-166,5
-166,2
-166,3
-166,4
-166,2
-166,5
-166,0
-166,0
-166,3
-166,1
-166,1
-166,5
-166,0
-166,5
-166,4
-166,4
-166,2
-166,4
-166,1
-166,3
-166,5
-166,4
-166,0
-166,5
-166,2
-166,2
-166,3
-166,1
-166,1
-166,2
-166,0
-166,3
-166,0
-166,2
-166,0
-166,3
-166,3
-166,5
-166,5
-166,0
-166,4
-166,5
-166,0
-166,4
-166,1
-166,0
-166,0
-166,2
-166,0
-166,3
-166,5
-166,1
-166,0
-166,4
-166,0
-166,4
-166,3
-166,1
-166,3
-166,1
-166,1
-166,0
-166,0
-166,1
-166,2
-166,3
-166,3
-166,3
-166,0
-166,2
-166,0
-166,1
-166,4
-166,1
-166,5
-166,2
-166,5
-166,4
-166,0
-166,4
-166,4
-166,2
-166,2
-166,0
-166,2
-166,0
-166,2
-166,4
-166,0
-166,3
-166,2
-166,1
-166,3
-166,2
-166,1
-166,4
-166,1
-166,2
-166,2
-166,0
-166,0
-166,4
-166,2
-166,2
-166,4
-166,5
-166,5
-166,4
-166,1
-166,3
-166,3
-166,0
-166,3
-166,2
-166,5
-166,1
-166,3
-166,3
-166,1
-166,4
-166,4
-166,0
-166,1
-166,3
-166,4
-166,4
-166,3
-166,2
-167,0
-167,0
-167,5
-167,0
-167,4
-167,1
-167,0
-167,2
-167,2
-167,5
-167,5
-167,0
-167,2
-167,4
-167,5
-167,0
-167,1
-167,0
-167,4
-167,5
-167,4
-167,5
-167,4
-167,0
-167,2
-167,4
-167,2
-167,2
-167,5
-167,0
-167,4
-167,3
-167,2
-167,3
-167,4
-167,3
-167,4
-167,5
-167,2
-167,0
-167,5
-167,3
-167,0
-167,5
-167,5
-167,2
-167,1
-167,1
-167,2
-167,0
-167,0
-167,2
-167,4
-167,1
-167,0
-167,3
-167,0
-167,5
-167,3
-167,1
-167,4
-167,1
-167,4
-167,2
-167,1
-167,0
-167,5
-167,2
-167,0
-167,1
-167,0
-167,0
-167,3
-167,3
-167,2
-167,3
-167,2
-167,1
-167,3
-167,1
-167,4
-167,3
-167,4
-167,1
-167,4
-167,1
-167,1
-167,5
-167,4
-167,0
-167,2
-167,5
-167,0
-167,4
-167,5
-167,2
-167,1
-167,0
-167,4
-167,3
-167,4
-167,1
-167,1
-167,1
-167,0
-167,3
-167,3
-167,4
-167,0
-167,2
-167,4
-167,0
-167,3
-167,2
-167,4
-167,1
-167,4
-167,0
-167,3
-167,4
-167,2
-167,2
-167,0
-167,1
-167,4
-167,5
-167,3
-167,1
-167,3
-167,5
-167,1
-167,2
-167,4
-167,5
-167,2
-167,5
-167,0
-167,3
-167,2
-167,3
-167,1
-167,0
-167,2
-167,1
-167,5
-167,2
-167,4
-167,4
-167,4
-167,5
-167,5
-167,2
-167,4
-167,1
-167,2
-167,1
-167,4
-167,1
-167,3
-167,2
-167,2
-167,2
-167,2
-167,1
-167,5
-167,4
-167,4
-167,4
-167,5
-167,3
-167,1
-167,4
-167,5
-167,5
-167,2
-167,1
-167,3
-167,1
-167,3
-167,1
-167,3
-167,3
-167,4
-167,1
-167,2
-167,0
-167,4
-167,0
-167,3
-167,2
-167,0
-167,4
-167,5
-167,1
-167,5
-167,1
-167,5
-167,5
-167,4
-167,3
-167,0
-167,3
-167,2
-167,0
-167,4
-167,3
-167,5
-167,5
-167,2
-167,4
-167,2
-167,5
-167,3
-167,0
-167,4
-167,4
-167,3
-167,0
-167,5
-167,0
-167,3
-167,5
-167,5
-167,4
-167,5
-167,2
-167,1
-167,2
-167,4
-168,1
-168,0
-168,4
-168,3
-168,4
-168,5
-168,5
-168,2
-168,1
-168,4
-168,1
-168,3
-168,2
-168,2
-168,1
-168,2
-168,3
-168,1
-168,3
-168,0
-168,3
-168,3
-168,3
-168,0
-168,0
-168,0
-168,2
-168,3
-168,2
-168,5
-168,1
-168,4
-168,5
-168,4
-168,3
-168,1
-168,1
-168,2
-168,5
-168,3
-168,1
-168,1
-168,2
-168,1
-168,5
-168,4
-168,0
-168,3
-168,2
-168,3
-168,3
-168,2
-168,4
-168,3
-168,1
-168,0
-168,0
-168,5
-168,1
-168,4
-168,4
-168,0
-168,0
-168,2
-168,0
-168,4
-168,3
-168,0
-168,5
-168,2
-168,5
-168,2
-168,3
-168,1
-168,4
-168,4
-168,2
-168,1
-168,3
-168,1
-168,1
-168,3
-168,1
-168,3
-168,5
-168,1
-168,0
-168,0
-168,5
-168,1
-168,1
-168,3
-168,3
-168,3
-168,3
-168,5
-168,3
-168,5
-168,1
-168,1
-168,5
-168,0
-168,1
-168,1
-168,0
-168,4
-168,4
-168,3
-168,5
-168,0
-168,1
-168,3
-168,5
-168,5
-168,5
-168,3
-168,3
-168,3
-168,0
-168,0
-168,1
-168,5
-168,4
-168,5
-168,4
-168,5
-168,1
-168,2
-168,0
-168,1
-168,4
-168,2
-168,1
-168,4
-168,5
-168,1
-168,5
-168,3
-168,3
-168,5
-168,4
-168,3
-168,1
-168,0
-168,2
-168,3
-168,5
-168,0
-168,3
-168,3
-168,0
-168,4
-168,1
-168,2
-168,0
-168,2
-168,3
-168,2
-168,4
-168,0
-168,4
-168,3
-168,3
-168,2
-168,3
-168,4
-168,0
-168,4
-168,4
-168,0
-168,1
-168,1
-168,1
-168,4
-168,3
-168,5
-168,1
-168,5
-168,2
-168,4
-168,3
-168,3
-168,3
-168,5
-168,3
-168,5
-168,0
-168,1
-168,5
-168,5
-168,5
-168,4
-168,0
-168,3
-168,4
-168,2
-168,3
-168,0
-168,0
-168,1
-168,5
-168,2
-168,4
-168,4
-168,0
-168,5
-168,0
-168,1
-168,5
-169,1
-169,1
-169,0
-169,4
-169,3
-169,5
-169,1
-169,2
-169,4
-169,5
-169,3
-169,2
-169,1
-169,1
-169,0
-169,0
-169,4
-169,5
-169,4
-169,1
-169,1
-169,1
-169,5
-169,1
-169,3
-169,5
-169,4
-169,0
-169,5
-169,3
-169,1
-169,0
-169,3
-169,4
-169,0
-169,3
-169,1
-169,5
-169,0
-169,2
-169,4
-169,3
-169,1
-169,0
-169,3
-169,5
-169,1
-169,1
-169,0
-169,4
-169,4
-169,0
-169,1
-169,0
-169,0
-169,4
-169,4
-169,2
-169,4
-169,3
-169,0
-169,4
-169,3
-169,2
-169,1
-169,1
-169,4
-169,5
-169,2
-169,3
-169,1
-169,4
-169,0
-169,3
-169,5
-169,1
-169,0
-169,2
-169,1
-169,3
-169,0
-169,1
-169,4
-169,2
-169,2
-169,1
-169,0
-169,0
-169,1
-169,1
-169,1
-169,1
-169,3
-169,3
-169,3
-169,2
-169,4
-169,5
-169,5
-169,4
-169,0
-169,2
-169,0
-169,0
-169,1
-169,4
-169,1
-169,0
-169,2
-169,2
-169,5
-169,4
-169,1
-169,4
-169,1
-169,3
-169,1
-169,0
-169,1
-169,2
-169,5
-169,5
-169,4
-169,3
-169,0
-169,2
-169,1
-169,1
-169,4
-169,3
-169,1
-169,3
-169,3
-169,2
-169,1
-169,2
-169,5
-169,1
-169,5
-169,1
-169,1
-169,3
-169,3
-169,0
-169,5
-169,1
-169,3
-169,3
-169,5
-169,4
-169,1
-169,4
-169,3
-169,1
-169,0
-169,2
-169,1
-169,1
-169,4
-169,4
-169,1
-169,2
-169,1
-169,1
-169,2
-169,3
-169,5
-169,1
-169,0
-169,4
-169,0
-169,1
-169,4
-169,1
-169,5
-169,3
-169,5
-169,1
-169,5
-169,2
-169,0
-169,1
-169,0
-169,4
-169,2
-169,4
-170,5
-170,0
-170,5
-170,0
-170,4
-170,1
-170,2
-170,4
-170,0
-170,2
-170,1
-170,1
-170,0
-170,3
-170,1
-170,1
-170,4
-170,3
-170,4
-170,0
-170,1
-170,0
-170,4
-170,2
-170,5
-170,5
-170,5
-170,0
-170,4
-170,2
-170,2
-170,5
-170,4
-170,5
-170,1
-170,5
-170,1
-170,3
-170,0
-170,3
-170,5
-170,5
-170,5
-170,5
-170,5
-170,4
-170,5
-170,3
-170,0
-170,4
-170,2
-170,3
-170,5
-170,0
-170,3
-170,0
-170,0
-170,2
-170,1
-170,2
-170,2
-170,5
-170,4
-170,2
-170,4
-170,3
-170,1
-170,5
-170,5
-170,3
-170,5
-170,0
-170,2
-170,3
-170,3
-170,1
-170,5
-170,3
-170,3
-170,5
-170,0
-170,5
-170,1
-170,1
-170,2
-170,5
-170,2
-170,3
-170,5
-170,0
-170,3
-170,2
-170,1
-170,4
-170,4
-170,1
-170,0
-170,4
-170,0
-170,4
-170,4
-170,1
-170,1
-170,3
-170,2
-170,5
-170,2
-170,3
-170,5
-170,2
-170,5
-170,0
-170,5
-170,0
-170,3
-170,1
-170,2
-170,2
-170,5
-170,4
-170,5
-170,1
-170,5
-170,4
-170,0
-170,2
-170,4
-170,3
-170,5
-170,4
-170,5
-170,1
-170,4
-170,1
-170,5
-170,1
-170,2
-170,5
-170,2
-170,4
-170,4
-170,5
-170,1
-170,2
-170,3
-170,5
-170,5
-170,0
-170,2
-170,0
-170,1
-170,5
-170,3
-170,1
-170,1
-170,4
-170,3
-170,5
-170,5
-170,1
-170,3
-170,2
-170,0
-170,0
-170,4
-170,4
-170,5
-170,5
-170,1
-170,3
-170,2
-170,3
-170,3
-170,0
-170,0
-170,4
-170,4
-170,3
-170,5
-170,3
-170,0
-170,1
-170,0
-170,0
-170,2
-170,3
-170,3
-170,4
-170,1
-170,4
-170,5
-170,5
-170,4
-170,4
-170,1
-170,3
-170,4
-170,1
-170,0
-170,0
-170,2
-170,4
-170,3
-170,4
-170,3
-170,5
-170,3
-170,4
-171,1
-171,3
-171,3
-171,5
-171,1
-171,5
-171,2
-171,3
-171,2
-171,1
-171,3
-171,1
-171,3
-171,0
-171,4
-171,5
-171,3
-171,0
-171,1
-171,4
-171,1
-171,4
-171,1
-171,0
-171,0
-171,5
-171,0
-171,1
-171,1
-171,2
-171,2
-171,0
-171,0
-171,5
-171,2
-171,2
-171,0
-171,3
-171,2
-171,1
-171,2
-171,2
-171,2
-171,5
-171,2
-171,2
-171,1
-171,3
-171,0
-171,4
-171,1
-171,2
-171,5
-171,3
-171,0
-171,0
-171,4
-171,0
-171,0
-171,3
-171,1
-171,5
-171,1
-171,4
-171,2
-171,4
-171,1
-171,1
-171,1
-171,3
-171,0
-171,2
-171,2
-171,5
-171,0
-171,5
-171,5
-171,0
-171,3
-171,2
-171,1
-171,2
-171,4
-171,4
-171,1
-171,2
-171,5
-171,0
-171,4
-171,5
-171,2
-171,4
-171,2
-171,5
-171,3
-171,0
-171,3
-171,2
-171,3
-171,4
-171,1
-171,5
-171,2
-171,0
-171,4
-171,0
-171,0
-171,1
-171,4
-171,5
-171,1
-171,5
-171,4
-171,0
-171,3
-171,1
-171,5
-171,2
-171,3
-171,3
-171,3
-171,5
-171,1
-171,5
-171,3
-171,4
-171,2
-171,3
-171,4
-171,1
-171,5
-171,1
-171,3
-171,2
-171,4
-171,0
-171,3
-171,4
-171,0
-171,5
-171,0
-171,1
-171,1
-171,5
-171,4
-171,5
-171,3
-171,2
-171,4
-171,5
-171,2
-171,4
-171,4
-171,4
-171,3
-171,2
-171,3
-171,1
-171,2
-171,3
-171,3
-171,2
-171,5
-171,0
-171,4
-171,2
-171,5
-171,4
-171,4
-171,2
-171,5
-171,4
-171,4
-171,0
-171,4
-171,5
-171,3
-171,3
-171,0
-171,0
-171,4
-171,2
-171,1
-171,4
-171,1
-171,4
-171,4
-171,0
-171,1
-171,4
-171,5
-171,4
-171,1
-171,4
-171,4
-171,4
-171,0
-171,5
-171,3
-171,4
-171,5
-171,4
-171,3
-172,0
-172,2
-172,5
-172,0
-172,0
-172,0
-172,0
-172,5
-172,1
-172,3
-172,1
-172,0
-172,2
-172,2
-172,3
-172,1
-172,3
-172,4
-172,4
-172,1
-172,1
-172,0
-172,0
-172,2
-172,2
-172,1
-172,4
-172,4
