FP2-F4,GSR
-76,9
-76,9
-76,7
-76,6
-76,7
-76,7
-76,9
-76,9
-76,9
-76,9
-76,9
-76,6
-76,8
-76,8
-76,7
-76,9
-76,7
-76,10
-76,7
-76,9
-76,6
-76,7
-76,8
-76,10
-76,6
-76,10
-76,10
-76,6
-76,7
-76,8
-76,9
-76,10
-76,6
-76,9
-76,9
-76,8
-76,6
-76,6
-76,7
-76,10
-76,10
-76,8
-76,10
-76,8
-76,8
-76,8
-76,7
-76,7
-76,7
-76,9
-76,9
-76,10
-76,10
-76,7
-76,8
-76,9
-76,10
-76,10
-76,8
-76,7
-76,7
-76,8
-76,7
-76,6
-76,10
-76,10
-76,10
-76,10
-76,7
-76,7
-76,10
-76,6
-76,8
-76,7
-76,8
-76,8
-76,6
-76,6
-76,7
-76,10
-76,8
-76,8
-76,10
-76,8
-76,10
-76,8
-76,8
-76,10
-76,9
-76,6
-76,10
-76,9
-76,8
-76,10
-76,7
-76,8
-76,10
-76,7
-76,10
-76,6
-76,6
-76,6
-76,8
-76,9
-76,8
-76,8
-76,10
-76,7
-76,6
-76,7
-76,6
-76,7
-76,8
-76,8
-76,7
-76,7
-76,6
-76,8
-76,7
-76,8
-76,9
-76,6
-76,8
-76,6
-76,8
-76,9
-76,8
-76,9
-76,8
-76,9
-76,8
-76,8
-76,8
-76,7
-76,6
-76,10
-76,7
-76,9
-76,6
-76,7
-76,7
-76,9
-76,10
-76,8
-76,10
-76,6
-76,8
-76,10
-76,10
-76,10
-76,10
-76,8
-76,9
-76,10
-76,8
-76,7
-76,6
-76,10
-76,9
-76,6
-76,10
-76,7
-76,7
-76,10
-76,6
-76,10
-76,6
-76,7
-76,9
-76,6
-76,7
-76,6
-76,7
-76,8
-76,7
-76,10
-76,8
-76,7
-76,7
-76,6
-76,7
-76,10
-76,10
-76,6
-76,9
-76,7
-76,9
-76,8
-76,9
-76,8
-76,10
-76,10
-76,8
-76,7
-76,6
-76,8
-76,7
-76,6
-76,9
-76,9
-76,7
-76,6
-76,7
-76,7
-76,8
-76,6
-76,8
-76,7
-76,9
-76,6
-76,9
-76,9
-76,8
-76,7
-76,6
-76,9
-76,7
-76,7
-76,7
-76,6
-76,10
-76,7
-76,10
-76,6
-76,6
-76,9
-76,10
-76,7
-76,7
-76,10
-76,7
-76,10
-76,6
-76,6
-76,9
-76,9
-76,7
-76,7
-76,7
-76,7
-76,8
-76,7
-76,10
-76,6
-76,9
-76,9
-76,9
-76,10
-76,6
-76,7
-76,10
-76,6
-76,6
-76,7
-76,10
-76,8
-76,9
-76,6
-76,10
-76,6
-76,8
-76,10
-76,9
-76,7
-76,7
-76,7
-76,6
-76,9
-76,10
-76,8
-76,10
-76,10
-76,6
-76,8
-76,7
-76,9
-76,10
-76,8
-76,7
-76,10
-76,7
-76,10
-76,7
-76,10
-76,6
-76,7
-76,6
-76,7
-76,7
-76,8
-76,7
-76,9
-76,9
-76,9
-76,8
-76,7
-76,6
-76,8
-76,10
-76,8
-76,8
-76,10
-76,8
-76,8
-76,9
-76,8
-76,9
-76,10
-76,10
-76,6
-76,6
-76,9
-76,6
-76,6
-76,10
-76,7
-76,7
-76,7
-76,9
-76,8
-76,6
-76,7
-76,6
-76,6
-76,7
-76,7
-76,7
-76,7
-76,9
-76,6
-76,8
-76,9
-76,7
-76,10
-76,10
-76,9
-76,7
-76,6
-76,7
-76,9
-76,9
-76,7
-76,8
-76,6
-76,6
-76,8
-76,10
-76,7
-76,6
-76,10
-76,9
-76,9
-76,8
-76,9
-76,9
-76,7
-76,10
-76,9
-76,7
-76,6
-76,8
-76,6
-76,9
-76,6
-76,10
-76,9
-76,8
-76,7
-76,6
-76,9
-76,7
-76,7
-76,8
-76,6
-76,6
-76,10
-76,9
-76,6
-76,6
-76,9
-76,8
-76,9
-76,10
-76,7
-76,6
-76,9
-76,7
-76,7
-76,8
-76,10
-76,6
-76,7
-76,9
-76,8
-76,8
-76,6
-76,7
-76,8
-76,10
-76,8
-76,6
-76,10
-76,7
-76,9
-76,9
-76,7
-76,10
-76,7
-76,6
-76,10
-76,6
-76,8
-76,10
-76,6
-76,7
-76,6
-76,7
-76,8
-76,7
-76,8
-76,8
-76,8
-76,9
-76,6
-77,8
-77,9
-77,9
-77,10
-77,7
-77,10
-77,10
-77,10
-77,8
-77,8
-77,8
-77,8
-77,7
-77,9
-77,10
-77,7
-77,10
-77,9
-77,10
-77,8
-77,7
-77,7
-77,9
-77,7
-77,10
-77,10
-77,8
-77,10
-77,10
-77,6
-77,8
-77,6
-77,6
-77,7
-77,6
-77,8
-77,10
-77,9
-77,6
-77,9
-77,10
-77,10
-77,7
-77,6
-77,6
-77,6
-77,10
-77,6
-77,6
-77,9
-77,8
-77,10
-77,8
-77,7
-77,7
-77,10
-77,9
-77,8
-77,8
-77,10
-77,10
-77,6
-77,6
-77,6
-77,6
-77,8
-77,10
-77,6
-77,7
-77,9
-77,7
-77,6
-77,8
-77,8
-77,9
-77,10
-77,6
-77,6
-77,8
-77,6
-77,10
-77,8
-77,7
-77,7
-77,6
-77,7
-77,6
-77,6
-77,8
-77,6
-77,7
-77,8
-77,7
-77,8
-77,6
-77,9
-77,10
-77,10
-77,9
-77,6
-77,10
-77,10
-77,6
-77,7
-77,10
-77,8
-77,10
-77,7
-77,9
-77,10
-77,9
-77,10
-77,10
-77,10
-77,9
-77,10
-77,7
-77,6
-77,9
-77,9
-77,8
-77,6
-77,7
-77,10
-77,8
-77,8
-77,9
-77,10
-77,6
-77,9
-77,10
-77,10
-77,9
-77,9
-77,8
-77,6
-77,9
-77,8
-77,8
-77,6
-77,8
-77,6
-77,7
-77,9
-77,8
-77,7
-77,8
-77,7
-77,7
-77,10
-77,8
-77,7
-77,9
-77,6
-77,10
-77,10
-77,10
-77,9
-77,10
-77,8
-77,10
-77,10
-77,8
-77,10
-77,6
-77,8
-77,6
-77,9
-77,7
-77,6
-77,6
-77,10
-77,6
-77,10
-77,8
-77,10
-77,8
-77,9
-77,6
-77,10
-77,7
-77,7
-77,8
-77,8
-77,6
-77,10
-77,10
-77,8
-77,6
-77,6
-77,10
-77,7
-77,6
-77,9
-77,9
-77,7
-77,8
-77,10
-77,6
-77,9
-77,7
-77,8
-77,6
-77,10
-77,7
-77,10
-77,8
-77,10
-77,7
-77,9
-77,10
-77,10
-77,8
-77,8
-77,10
-77,10
-77,10
-77,10
-77,7
-77,8
-77,9
-77,7
-77,10
-77,6
-77,10
-77,8
-77,7
-77,6
-77,10
-77,7
-77,9
-77,10
-77,8
-77,7
-77,7
-77,9
-77,6
-77,8
-77,6
-77,8
-77,9
-77,10
-77,6
-77,6
-77,8
-77,7
-77,8
-77,8
-77,6
-77,10
-77,8
-77,9
-77,6
-77,6
-77,8
-77,6
-77,6
-77,8
-77,9
-77,8
-77,10
-77,7
-77,6
-77,8
-77,6
-77,8
-77,6
-77,7
-77,9
-77,10
-77,7
-77,6
-77,8
-77,10
-77,8
-77,8
-77,7
-77,6
-77,7
-77,10
-77,8
-77,10
-77,7
-77,9
-77,6
-77,10
-77,6
-77,6
-77,10
-77,9
-77,6
-77,6
-77,6
-77,6
-77,8
-77,6
-77,6
-77,9
-77,9
-77,10
-77,7
-77,7
-77,9
-77,10
-77,6
-77,9
-77,9
-77,7
-77,6
-77,10
-77,8
-77,7
-77,9
-77,10
-77,9
-77,8
-77,6
-77,10
-77,9
-77,8
-77,7
-77,7
-77,6
-77,6
-77,9
-77,10
-77,10
-77,7
-77,10
-77,7
-77,9
-77,8
-77,6
-77,10
-77,8
-77,6
-77,10
-77,7
-77,9
-77,7
-77,9
-77,8
-77,7
-77,7
-77,10
-77,8
-77,6
-77,7
-77,7
-77,10
-77,7
-77,9
-77,9
-77,8
-77,9
-77,9
-77,10
-77,10
-77,6
-77,6
-77,7
-77,9
-77,6
-77,8
-77,8
-77,6
-77,6
-77,8
-77,6
-77,8
-77,7
-77,8
-77,8
-77,8
-77,7
-77,6
-77,9
-77,10
-77,9
-77,10
-77,7
-77,8
-77,7
-77,9
-77,7
-77,7
-77,9
-77,10
-77,6
-77,6
-77,10
-77,7
-77,9
-77,8
-77,8
-77,7
-77,6
-77,10
-77,7
-77,9
-77,10
-77,8
-77,10
-77,7
-77,9
-77,7
-77,8
-77,6
-77,6
-77,6
-77,7
-77,9
-77,10
-77,6
-77,6
-77,7
-77,9
-77,9
-77,8
-77,10
-77,8
-77,10
-77,10
-77,10
-77,7
-77,7
-77,8
-77,10
-77,8
-77,8
-77,7
-77,10
-77,9
-77,10
-77,8
-77,8
-77,10
-77,9
-77,10
-77,6
-77,10
-77,6
-77,10
-77,7
-77,7
-77,8
-77,10
-77,10
-77,10
-77,6
-77,7
-77,6
-77,6
-77,6
-77,8
-77,10
-77,6
-77,7
-77,9
-77,8
-77,6
-77,6
-77,7
-77,7
-77,10
-77,10
-77,7
-77,10
-77,8
-77,7
-77,6
-77,6
-77,10
-77,9
-77,8
-77,6
-77,10
-77,9
-77,7
-77,10
-77,6
-77,10
-77,6
-77,8
-77,6
-77,7
-77,10
-77,9
-77,8
-77,9
-77,10
-77,7
-77,9
-77,10
-77,8
-77,8
-77,7
-77,9
-77,9
-77,8
-77,9
-77,10
-77,8
-77,7
-77,7
-77,10
-77,8
-77,7
-77,9
-77,9
-77,10
-77,7
-77,9
-77,9
-77,7
-77,10
-77,9
-77,8
-77,9
-77,10
-77,10
-77,10
-77,8
-77,10
-77,9
-77,9
-77,6
-77,6
-77,7
-77,7
-77,8
-77,8
-77,7
-77,7
-77,9
-77,8
-77,6
-77,9
-77,6
-77,6
-77,9
-77,6
-77,9
-77,8
-77,9
-77,7
-77,7
-77,9
-77,9
-77,7
-77,10
-77,6
-77,8
-77,9
-77,9
-77,6
-77,7
-77,9
-77,6
-77,6
-77,10
-77,6
-77,8
-77,9
-77,10
-77,10
-77,10
-77,9
-77,10
-77,10
-77,7
-77,9
-77,7
-77,8
-77,9
-77,7
-77,7
-77,10
-77,8
-77,9
-77,6
-77,6
-77,7
-77,10
-77,9
-77,8
-78,10
-78,6
-78,10
-78,9
-78,8
-78,9
-78,8
-78,7
-78,10
-78,8
-78,10
-78,8
-78,6
-78,9
-78,10
-78,10
-78,8
-78,8
-78,10
-78,7
-78,7
-78,10
-78,7
-78,8
-78,7
-78,9
-78,7
-78,8
-78,7
-78,8
-78,6
-78,7
-78,6
-78,8
-78,9
-78,6
-78,9
-78,7
-78,8
-78,6
-78,10
-78,7
-78,6
-78,6
-78,10
-78,10
-78,10
-78,6
-78,9
-78,6
-78,7
-78,7
-78,7
-78,8
-78,7
-78,7
-78,6
-78,10
-78,9
-78,7
-78,9
-78,10
-78,6
-78,8
-78,9
-78,10
-78,6
-78,7
-78,8
-78,7
-78,7
-78,8
-78,8
-78,7
-78,8
-78,6
-78,6
-78,7
-78,9
-78,10
-78,9
-78,8
-78,6
-78,8
-78,8
-78,6
-78,8
-78,9
-78,9
-78,8
-78,10
-78,9
-78,10
-78,8
-78,6
-78,7
-78,8
-78,8
-78,6
-78,8
-78,7
-78,10
-78,6
-78,7
-78,10
-78,7
-78,10
-78,6
-78,6
-78,7
-78,6
-78,9
-78,8
-78,7
-78,6
-78,9
-78,7
-78,6
-78,10
-78,6
-78,10
-78,8
-78,8
-78,10
-78,6
-78,10
-78,8
-78,9
-78,8
-78,10
-78,7
-78,10
-78,8
-78,10
-78,7
-78,10
-78,8
-78,6
-78,8
-78,8
-78,8
-78,6
-78,8
-78,10
-78,8
-78,8
-78,9
-78,8
-78,8
-78,7
-78,6
-78,8
-78,8
-78,6
-78,10
-78,10
-78,10
-78,6
-78,10
-78,10
-78,6
-78,7
-78,8
-78,6
-78,9
-78,10
-78,10
-78,8
-78,8
-78,9
-78,7
-78,7
-78,7
-78,6
-78,7
-78,6
-78,8
-78,8
-78,7
-78,10
-78,8
-78,10
-78,9
-78,6
-78,8
-78,7
-78,9
-78,9
-78,6
-78,8
-78,8
-78,8
-78,9
-78,10
-78,8
-78,9
-78,7
-78,7
-78,7
-78,10
-78,7
-78,6
-78,8
-78,8
-78,10
-78,8
-78,10
-78,6
-78,7
-78,8
-78,8
-78,6
-78,6
-78,7
-78,9
-78,9
-78,9
-78,10
-78,7
-78,8
-78,8
-78,9
-78,10
-78,8
-78,7
-78,10
-78,9
-78,7
-78,6
-78,8
-78,6
-78,10
-78,8
-78,8
-78,10
-78,7
-78,6
-78,8
-78,8
-78,9
-78,10
-78,7
-78,9
-78,9
-78,9
-78,9
-78,9
-78,9
-78,10
-78,9
-78,7
-78,6
-78,8
-78,6
-78,10
-78,9
-78,8
-78,10
-78,10
-78,6
-78,7
-78,7
-78,6
-78,10
-78,6
-78,10
-78,10
-78,6
-78,6
-78,7
-78,7
-78,6
-78,10
-78,10
-78,7
-78,9
-78,8
-78,7
-78,7
-78,7
-78,9
-78,9
-78,9
-78,6
-78,8
-78,7
-78,7
-78,10
-78,9
-78,8
-78,6
-78,9
-78,6
-78,10
-78,7
-78,8
-78,10
-78,10
-78,9
-78,7
-78,10
-78,10
-78,10
-78,6
-78,9
-78,6
-78,7
-78,9
-78,9
-78,10
-78,10
-78,10
-78,10
-78,8
-78,10
-78,7
-78,8
-78,8
-78,9
-78,9
-78,8
-78,10
-78,7
-78,10
-78,8
-78,7
-78,7
-78,8
-78,10
-78,10
-78,9
-78,7
-78,6
-78,7
-78,8
-78,10
-78,8
-78,10
-78,7
-78,9
-78,9
-78,8
-78,9
-78,6
-78,10
-78,8
-78,7
-78,6
-78,6
-78,10
-78,6
-78,6
-78,8
-78,10
-78,8
-78,10
-78,6
-78,7
-78,6
-78,7
-78,6
-78,7
-78,7
-78,8
-78,6
-78,6
-78,8
-78,6
-78,6
-78,7
-78,9
-78,10
-78,7
-78,6
-78,9
-78,6
-78,6
-78,7
-78,6
-78,7
-78,10
-78,8
-78,6
-78,6
-78,7
-78,7
-78,10
-78,10
-78,8
-78,7
-78,10
-78,7
-78,6
-78,8
-78,7
-78,10
-78,10
-78,7
-78,10
-78,6
-78,7
-78,7
-78,9
-78,6
-78,7
-78,9
-78,10
-78,6
-78,9
-78,7
-78,10
-78,9
-78,6
-78,10
-78,9
-78,8
-78,10
-78,8
-78,9
-78,10
-78,7
-78,9
-78,10
-78,8
-78,6
-78,10
-78,9
-78,10
-78,7
-78,6
-78,10
-78,6
-78,6
-78,7
-78,10
-78,10
-78,7
-78,7
-78,7
-78,8
-78,10
-78,6
-78,6
-78,8
-78,6
-78,7
-78,10
-78,8
-78,9
-78,7
-78,9
-78,8
-78,8
-78,9
-78,6
-78,7
-78,7
-78,6
-78,7
-78,8
-78,9
-78,10
-78,9
-78,10
-78,9
-78,9
-78,8
-78,10
-78,7
-78,9
-78,6
-78,7
-78,7
-78,7
-78,7
-78,10
-78,8
-78,7
-78,6
-78,7
-78,9
-78,10
-78,6
-78,6
-78,9
-78,8
-78,6
-78,10
-78,10
-78,7
-78,9
-78,10
-78,7
-78,7
-78,9
-78,10
-78,9
-78,8
-78,8
-78,7
-78,6
-78,6
-78,10
-78,9
-78,8
-78,8
-78,6
-78,7
-78,6
-78,10
-78,10
-78,8
-78,7
-78,8
-78,9
-78,6
-78,8
-78,8
-78,10
-78,6
-78,8
-78,8
-78,6
-78,10
-78,8
-78,7
-78,10
-78,9
-78,10
-78,8
-78,9
-78,6
-78,6
-78,9
-78,7
-78,7
-78,6
-78,8
-78,6
-78,7
-78,6
-78,7
-78,10
-79,10
-79,10
-79,9
-79,9
-79,10
-79,6
-79,10
-79,8
-79,8
-79,8
-79,10
-79,8
-79,8
-79,8
-79,10
-79,7
-79,9
-79,6
-79,9
-79,8
-79,8
-79,9
-79,10
-79,6
-79,9
-79,7
-79,9
-79,7
-79,7
-79,6
-79,9
-79,6
-79,9
-79,7
-79,6
-79,8
-79,8
-79,10
-79,10
-79,9
-79,6
-79,8
-79,10
-79,8
-79,9
-79,9
-79,7
-79,7
-79,8
-79,8
-79,7
-79,10
-79,7
-79,8
-79,8
-79,6
-79,8
-79,7
-79,7
-79,9
-79,7
-79,10
-79,9
-79,10
-79,10
-79,10
-79,9
-79,8
-79,9
-79,7
-79,10
-79,7
-79,7
-79,7
-79,6
-79,10
-79,8
-79,6
-79,8
-79,8
-79,8
-79,9
-79,10
-79,9
-79,10
-79,8
-79,10
-79,7
-79,8
-79,7
-79,7
-79,8
-79,10
-79,6
-79,8
-79,7
-79,6
-79,7
-79,8
-79,6
-79,9
-79,9
-79,6
-79,6
-79,10
-79,9
-79,7
-79,7
-79,6
-79,8
-79,8
-79,8
-79,6
-79,7
-79,6
-79,7
-79,7
-79,7
-79,7
-79,9
-79,8
-79,9
-79,7
-79,9
-79,9
-79,9
-79,7
-79,7
-79,10
-79,7
-79,6
-79,7
-79,9
-79,7
-79,6
-79,8
-79,8
-79,9
-79,9
-79,6
-79,10
-79,10
-79,10
-79,10
-79,7
-79,8
-79,10
-79,8
-79,7
-79,6
-79,7
-79,9
-79,7
-79,9
-79,7
-79,9
-79,7
-79,6
-79,9
-79,10
-79,10
-79,6
-79,9
-79,7
-79,8
-79,8
-79,9
-79,9
-79,8
-79,6
-79,10
-79,9
-79,7
-79,9
-79,6
-79,10
-79,7
-79,6
-79,7
-79,7
-79,8
-79,10
-79,10
-79,7
-79,6
-79,9
-79,8
-79,7
-79,6
-79,9
-79,7
-79,10
-79,7
-79,8
-79,8
-79,10
-79,8
-79,7
-79,7
-79,6
-79,6
-79,7
-79,6
-79,9
-79,8
-79,7
-79,10
-79,7
-79,7
-79,7
-79,10
-79,8
-79,6
-79,10
-79,9
-79,7
-79,10
-79,10
-79,8
-79,6
-79,10
-79,10
-79,8
-79,8
-79,6
-79,6
-79,9
-79,10
-79,7
-79,9
-79,10
-79,8
-79,10
-79,6
-79,10
-79,8
-79,6
-79,7
-79,10
-79,8
-79,6
-79,8
-79,8
-79,9
-79,9
-79,9
-79,9
-79,9
-79,8
-79,8
-79,7
-79,9
-79,8
-79,8
-79,10
-79,6
-79,8
-79,8
-79,7
-79,6
-79,10
-79,9
-79,6
-79,9
-79,6
-79,8
-79,9
-79,7
-79,8
-79,9
-79,8
-79,6
-79,7
-79,10
-79,6
-79,9
-79,9
-79,7
-79,7
-79,10
-79,10
-79,9
-79,7
-79,9
-79,9
-79,10
-79,7
-79,8
-79,9
-79,9
-79,6
-79,7
-79,10
-79,9
-79,8
-79,10
-79,9
-79,7
-79,9
-79,9
-79,7
-79,6
-79,6
-79,8
-79,9
-79,9
-79,10
-79,10
-79,9
-79,6
-79,6
-79,8
-79,7
-79,9
-79,6
-79,6
-79,8
-79,8
-79,9
-79,9
-79,7
-79,8
-79,7
-79,8
-79,6
-79,9
-79,8
-79,7
-79,7
-79,8
-79,9
-79,10
-79,8
-79,9
-79,6
-79,8
-79,6
-79,7
-79,8
-79,9
-79,6
-79,7
-79,6
-79,8
-79,6
-79,10
-79,6
-79,6
-79,10
-79,7
-79,8
-79,7
-79,10
-79,9
-79,10
-79,8
-79,9
-79,9
-79,7
-79,7
-79,7
-79,8
-79,8
-79,8
-79,8
-79,7
-79,6
-79,10
-79,9
-79,10
-79,6
-79,6
-79,9
-79,9
-79,7
-79,8
-79,8
-79,9
-79,6
-79,6
-79,6
-79,9
-79,8
-79,9
-79,6
-79,10
-79,10
-79,9
-79,9
-79,9
-79,10
-79,7
-79,6
-79,7
-79,10
-79,7
-79,9
-79,9
-79,7
-79,7
-79,9
-79,7
-79,6
-79,10
-79,10
-79,10
-79,6
-79,9
-79,7
-79,10
-79,8
-79,9
-79,8
-79,8
-79,7
-79,9
-79,8
-79,9
-79,8
-79,7
-79,9
-79,6
-79,6
-79,6
-79,8
-79,6
-79,7
-79,7
-79,10
-79,10
-79,8
-79,7
-79,10
-79,7
-79,10
-79,7
-79,8
-79,6
-79,9
-79,10
-79,8
-79,6
-79,9
-79,7
-79,10
-79,10
-79,10
-79,9
-79,6
-79,10
-79,7
-79,8
-79,10
-79,7
-79,10
-79,10
-79,8
-79,9
-79,7
-79,9
-79,8
-79,10
-79,10
-79,10
-79,9
-79,10
-79,9
-79,6
-79,10
-79,10
-79,7
-79,7
-79,6
-79,7
-79,6
-79,9
-79,6
-79,8
-79,9
-79,8
-79,10
-79,10
-79,8
-79,9
-79,8
-79,6
-79,6
-79,7
-79,7
-79,9
-79,9
-79,7
-79,10
-79,8
-79,10
-79,6
-79,9
-79,8
-79,8
-79,6
-79,10
-79,6
-79,7
-79,10
-79,8
-79,8
-79,8
-79,7
-79,9
-79,6
-79,10
-79,7
-79,6
-79,8
-79,9
-79,10
-79,7
-79,10
-79,8
-79,8
-79,9
-80,9
-80,10
-80,7
-80,9
-80,7
-80,6
-80,8
-80,9
-80,7
-80,10
-80,8
-80,8
-80,9
-80,10
-80,7
-80,8
-80,10
-80,8
-80,9
-80,9
-80,10
-80,7
-80,6
-80,8
-80,6
-80,10
-80,8
-80,7
-80,10
-80,8
-80,10
-80,7
-80,8
-80,6
-80,9
-80,6
-80,10
-80,7
-80,10
-80,7
-80,7
-80,10
-80,8
-80,10
-80,10
-80,9
-80,7
-80,10
-80,7
-80,6
-80,9
-80,8
-80,7
-80,8
-80,7
-80,9
-80,9
-80,9
-80,8
-80,8
-80,6
-80,9
-80,8
-80,9
-80,6
-80,7
-80,7
-80,9
-80,8
-80,6
-80,7
-80,9
-80,7
-80,10
-80,10
-80,6
-80,7
-80,7
-80,7
-80,6
-80,6
-80,9
-80,9
-80,7
-80,10
-80,7
-80,9
-80,6
-80,9
-80,7
-80,7
-80,7
-80,6
-80,10
-80,10
-80,9
-80,6
-80,9
-80,8
-80,7
-80,7
-80,10
-80,10
-80,8
-80,6
-80,10
-80,8
-80,10
-80,8
-80,10
-80,8
-80,9
-80,7
-80,8
-80,8
-80,8
-80,7
-80,6
-80,10
-80,7
-80,7
-80,8
-80,8
-80,6
-80,6
-80,7
-80,6
-80,7
-80,7
-80,8
-80,7
-80,7
-80,9
-80,8
-80,9
-80,9
-80,8
-80,6
-80,10
-80,8
-80,8
-80,6
-80,7
-80,8
-80,8
-80,6
-80,10
-80,10
-80,6
-80,10
-80,7
-80,9
-80,8
-80,7
-80,6
-80,9
-80,6
-80,6
-80,9
-80,7
-80,7
-80,8
-80,7
-80,9
-80,7
-80,9
-80,10
-80,6
-80,6
-80,8
-80,10
-80,7
-80,7
-80,9
-80,7
-80,6
-80,6
-80,8
-80,9
-80,10
-80,10
-80,6
-80,8
-80,8
-80,8
-80,9
-80,9
-80,10
-80,9
-80,6
-80,8
-80,8
-80,10
-80,8
-80,8
-80,6
-80,7
-80,7
-80,7
-80,10
-80,8
-80,6
-80,8
-80,10
-80,8
-80,7
-80,6
-80,10
-80,6
-80,9
-80,6
-80,10
-80,7
-80,8
-80,6
-80,10
-80,6
-80,10
-80,6
-80,10
-80,6
-80,7
-80,9
-80,10
-80,7
-80,10
-80,9
-80,9
-80,6
-80,6
-80,8
-80,9
-80,6
-80,7
-80,9
-80,9
-80,8
-80,10
-80,8
-80,6
-80,10
-80,10
-80,10
-80,8
-80,8
-80,7
-80,7
-80,10
-80,9
-80,9
-80,7
-80,6
-80,8
-80,7
-80,10
-80,7
-80,6
-80,7
-80,6
-80,6
-80,7
-80,8
-80,7
-80,6
-80,6
-80,8
-80,6
-80,8
-80,6
-80,10
-80,10
-80,7
-80,10
-80,7
-80,9
-80,7
-80,9
-80,10
-80,9
-80,10
-80,7
-80,6
-80,8
-80,8
-80,8
-80,10
-80,7
-80,8
-80,6
-80,8
-80,7
-80,6
-80,8
-80,9
-80,9
-80,9
-80,6
-80,8
-80,7
-80,8
-80,9
-80,6
-80,7
-80,10
-80,10
-80,6
-80,9
-80,6
-80,8
-80,7
-80,6
-80,8
-80,10
-80,10
-80,7
-80,6
-80,7
-80,8
-80,8
-80,8
-80,7
-80,7
-80,8
-80,10
-80,10
-80,9
-80,9
-80,9
-80,10
-80,9
-80,9
-80,7
-80,10
-80,8
-80,8
-80,9
-80,8
-80,9
-80,7
-80,8
-80,7
-80,10
-80,9
-80,6
-80,10
-80,10
-80,8
-80,9
-80,6
-80,7
-80,6
-80,6
-80,10
-80,9
-80,8
-80,8
-80,7
-80,9
-80,8
-80,7
-80,9
-80,10
-80,9
-80,8
-80,8
-80,9
-80,9
-80,6
-80,10
-80,6
-80,7
-80,8
-80,7
-80,7
-80,9
-80,7
-80,8
-80,8
-80,8
-80,8
-80,8
-80,6
-80,10
-80,10
-80,10
-80,6
-80,6
-80,7
-80,8
-80,8
-80,6
-80,6
-80,8
-80,7
-80,9
-80,6
-80,7
-80,8
-80,8
-80,9
-80,7
-80,9
-80,10
-80,7
-80,7
-80,10
-80,9
-80,7
-80,7
-80,6
-80,8
-80,7
-80,6
-80,7
-80,9
-80,10
-80,10
-80,7
-80,10
-80,9
-80,7
-80,6
-80,9
-80,7
-80,7
-80,6
-80,6
-80,7
-80,7
-80,6
-80,9
-80,6
-80,9
-80,7
-80,10
-80,8
-80,8
-80,9
-80,9
-80,9
-80,9
-80,9
-80,9
-80,8
-80,7
-80,10
-80,7
-80,10
-80,9
-80,6
-80,8
-80,6
-80,10
-80,9
-80,9
-80,10
-80,10
-80,10
-80,6
-80,6
-80,10
-80,7
-80,7
-80,10
-80,10
-80,9
-80,8
-80,10
-80,10
-80,9
-80,10
-80,6
-80,9
-80,10
-80,7
-80,8
-80,8
-80,6
-80,8
-80,8
-80,6
-80,10
-80,8
-80,10
-80,6
-80,7
-80,8
-80,6
-80,10
-80,6
-80,6
-80,8
-80,10
-80,9
-80,8
-80,9
-80,9
-80,9
-80,9
-80,6
-80,10
-80,9
-80,8
-80,8
-80,10
-80,8
-80,8
-80,7
-80,10
-80,8
-80,9
-80,8
-80,9
-80,9
-81,7
-81,9
-81,9
-81,8
-81,9
-81,7
-81,6
-81,6
-81,6
-81,9
-81,6
-81,7
-81,8
-81,6
-81,8
-81,9
-81,8
-81,7
-81,6
-81,10
-81,8
-81,6
-81,10
-81,6
-81,7
-81,10
-81,7
-81,7
-81,10
-81,6
-81,7
-81,6
-81,7
-81,9
-81,7
-81,7
-81,9
-81,9
-81,6
-81,10
-81,10
-81,8
-81,6
-81,6
-81,9
-81,7
-81,9
-81,10
-81,10
-81,8
-81,10
-81,10
-81,7
-81,10
-81,7
-81,8
-81,9
-81,6
-81,7
-81,6
-81,10
-81,6
-81,9
-81,6
-81,9
-81,9
-81,10
-81,6
-81,6
-81,6
-81,7
-81,10
-81,9
-81,6
-81,10
-81,6
-81,9
-81,7
-81,7
-81,9
-81,10
-81,9
-81,9
-81,8
-81,8
-81,6
-81,10
-81,7
-81,6
-81,10
-81,10
-81,8
-81,9
-81,9
-81,10
-81,10
-81,6
-81,9
-81,6
-81,10
-81,9
-81,8
-81,6
-81,8
-81,8
-81,9
-81,6
-81,6
-81,8
-81,9
-81,7
-81,8
-81,7
-81,7
-81,8
-81,8
-81,8
-81,10
-81,8
-81,6
-81,10
-81,8
-81,10
-81,8
-81,6
-81,7
-81,10
-81,7
-81,8
-81,7
-81,8
-81,7
-81,8
-81,9
-81,9
-81,6
-81,10
-81,6
-81,8
-81,6
-81,8
-81,6
-81,10
-81,8
-81,10
-81,8
-81,7
-81,10
-81,10
-81,7
-81,9
-81,10
-81,9
-81,8
-81,6
-81,8
-81,7
-81,7
-81,9
-81,10
-81,6
-81,7
-81,6
-81,6
-81,7
-81,10
-81,6
-81,10
-81,8
-81,10
-81,7
-81,7
-81,7
-81,7
-81,8
-81,10
-81,7
-81,7
-81,8
-81,7
-81,7
-81,9
-81,6
-81,9
-81,10
-81,10
-81,9
-81,10
-81,9
-81,7
-81,10
-81,10
-81,7
-81,10
-81,8
-81,8
-81,6
-81,7
-81,7
-81,7
-81,7
-81,9
-81,7
-81,6
-81,8
-81,6
-81,10
-81,10
-81,9
